"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs76845271-<b>T</b>,"3 x 10-6",,0.043,0.3,'-,[0.2-0.5],ALMS1,"Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,2:73438689
rs6738805-<b>C</b>,"5 x 10-7",,0.135,0.4,'-,[0.3-0.6],"SP140, SP110","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,2:230218456
rs10007784-<b>C</b>,"2 x 10-6",,0.228,0.5,'-,[0.4-0.7],BMP3,"Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,4:81056536
rs181206673-<b>C</b>,"4 x 10-6",,0.039,0.3,'-,[0.1-0.5],"RNU6-374P, MSNP1","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,5:25834860
rs72840740-<b>C</b>,"1 x 10-6",,0.014,0.1,'-,[0.0-0.2],"MIR548A1HG, LNC-LBCS","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,6:18745227
rs9271365-<b>G</b>,"2 x 10-6",,0.353,1.8,'-,[1.4-2.3],"HLA-DQA1, HLA-DRB1","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,6:32619017
rs951197-<b>C</b>,"6 x 10-7",,0.476,0.5,'-,[0.4-0.7],"GRIK2, R3HDM2P2","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,6:102762890
rs1875664-<b>G</b>,"3 x 10-6",,0.128,2.3,'-,[1.6-3.3],DLGAP2,"Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,8:877824
rs988874-<b>A</b>,"2 x 10-6",,0.174,0.5,'-,[0.3-0.6],"TRIAP1P1, PTCHD3","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,10:27395731
rs541295-<b>G</b>,"2 x 10-8",,0.055,0.2,'-,[0.1-0.4],"DTWD1, ATP8B4","Colorectal cancer vs inflammatory bowel disease","colorectal cancer, inflammatory bowel disease",'-,GCST90179123,15:49763853
rs1075232-<b>A</b>,"3 x 10-6","(Overall Survival)",0.05,1.49,'-,[1.26-1.76],"OTUD7A, KLF13","Survival in colorectal cancer (non-distant metastatic)","metastasis measurement, colorectal cancer, survival time",'-,GCST003231,15:31449013
rs209489-<b>C</b>,"4 x 10-9","(Overall Survival)",0.08,1.77,'-,[1.46-2.14],ELOVL5,"Survival in colorectal cancer (distant metastatic)","metastasis measurement, colorectal cancer, survival time",'-,GCST003230,6:53312880
rs1372474-<b>G</b>,"2 x 10-6","(Overall Survival)",0.1,1.53,'-,[1.28-1.83],LINC01919,"Survival in colorectal cancer (distant metastatic)","metastasis measurement, colorectal cancer, survival time",'-,GCST003230,18:53590462
rs209489-<b>C</b>,"8 x 10-10","(Disease-Specific Survival)",0.08,1.83,'-,[1.51-2.22],ELOVL5,"Survival in colorectal cancer (distant metastatic)","metastasis measurement, colorectal cancer, survival time",'-,GCST003230,6:53312880
rs1442089-<b>C</b>,"2 x 10-6","(Disease-Specific Survival)",0.09,1.56,'-,[1.3-1.87],"LINC01919, LINC01917","Survival in colorectal cancer (distant metastatic)","metastasis measurement, colorectal cancer, survival time",'-,GCST003230,18:53580709
rs17087282-<b>?</b>,"2 x 10-6","(overall survival)",'-,2.47,'-,[1.71-3.56],'-,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,6:156266886
rs17048372-<b>?</b>,"2 x 10-6","(overall survival)",'-,1.91,'-,[1.46-2.48],DPP10,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,2:114456179
rs1998584-<b>?</b>,"2 x 10-6","(overall survival)",'-,1.76,'-,[1.39-2.22],'-,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,9:13704540
rs6720296-<b>?</b>,"3 x 10-6","(overall survival)",'-,1.74,'-,[1.38-2.19],LINC01121,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,2:45181130
rs12187751-<b>?</b>,"3 x 10-6","(overall survival)",'-,2.48,'-,[1.70-3.64],'-,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,5:163158639
rs1573948-<b>?</b>,"5 x 10-6","(overall survival)",'-,1.93,'-,[1.46-2.57],BTF3P7,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,6:6786192
rs10040610-<b>?</b>,"8 x 10-6","(overall survival)",'-,1.96,'-,[1.46-2.63],"LINC02145, MED10","Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,5:6353702
rs1493383-<b>?</b>,"8 x 10-6","(overall survival)",'-,1.81,'-,[1.39-2.35],GRIA1,"Survival in microsatellite instability low/stable colorectal cancer","colorectal cancer, microsatellite instability measurement, overall survival",'-,GCST002820,5:153611838
rs6720296-<b>?</b>,"5 x 10-7","(disease-free survival)",'-,1.74,'-,[1.40-2.16],LINC01121,"Survival in microsatellite instability low/stable colorectal cancer","disease free survival, colorectal cancer, microsatellite instability measurement",'-,GCST002820,2:45181130
rs1407508-<b>?</b>,"9 x 10-7","(disease-free survival)",'-,2.53,'-,[1.75-3.66],"GALNT12, NME2P3","Survival in microsatellite instability low/stable colorectal cancer","disease free survival, colorectal cancer, microsatellite instability measurement",'-,GCST002820,9:98882256
rs912294-<b>?</b>,"5 x 10-6","(disease-free survival)",'-,1.67,'-,[1.34-2.08],"HSPH1, WDR95P","Survival in microsatellite instability low/stable colorectal cancer","disease free survival, colorectal cancer, microsatellite instability measurement",'-,GCST002820,13:31124157
rs2965667-<b>?</b>,"5 x 10-9",,NR,'-,'-,'-,PSMC1P8,"Colorectal cancer (aspirin and/or NSAID use interaction)","drug use measurement, aspirin use measurement, NSAID use measurement, colorectal cancer",'-,GCST002816,12:17291799
rs16973225-<b>?</b>,"8 x 10-9","(Case only)",NR,'-,'-,'-,'-,"Colorectal cancer (aspirin and/or NSAID use interaction)","drug use measurement, aspirin use measurement, NSAID use measurement, colorectal cancer",'-,GCST002816,15:81937658
rs186507655-<b>A</b>,"5 x 10-10","(subset analysis)",NR,'-,'-,'-,"MXRA8, DVL1","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,1:1351675
rs2075570-<b>T</b>,"5 x 10-6","(subset analysis)",NR,'-,'-,'-,MTX1,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,1:155212373
rs481519-<b>T</b>,"2 x 10-9","(subset analysis)",NR,'-,'-,'-,NEK10,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,3:27285723
rs7679673-<b>A</b>,"1 x 10-10","(subset analysis)",NR,'-,'-,'-,"RNU6-351P, TET2","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,4:105140377
rs7725218-<b>A</b>,"2 x 10-10","(subset analysis)",NR,'-,'-,'-,TERT,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,5:1282299
rs1862626-<b>T</b>,"4 x 10-12","(subset analysis)",NR,'-,'-,'-,MAP3K1,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,5:56737113
rs147680653-<b>G</b>,"1 x 10-6","(subset analysis)",NR,'-,'-,'-,"IFITM4P, HLA-V","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,6:29785031
rs115707823-<b>A</b>,"5 x 10-7","(subset analysis)",NR,'-,'-,'-,"UBQLN1P1, MICC","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,6:30374976
rs115392158-<b>G</b>,"3 x 10-7","(subset analysis)",NR,'-,'-,'-,"HLA-B, LINC02571","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,6:31347004
rs147527678-<b>C</b>,"6 x 10-8","(subset analysis)",NR,'-,'-,'-,"MTCO3P1, HLA-DQB1","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,6:32699696
rs1011970-<b>T</b>,"5 x 10-6","(subset analysis)",NR,'-,'-,'-,CDKN2B-AS1,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,9:22062135
rs11200014-<b>A</b>,"8 x 10-35","(subset analysis)",NR,'-,'-,'-,FGFR2,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,10:121575416
rs7931342-<b>G</b>,"4 x 10-14","(subset analysis)",NR,'-,'-,'-,"SMIM38, MYEOV","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,11:69227030
rs148883465-<b>G</b>,"3 x 10-8","(subset analysis)",NR,'-,'-,'-,MIR4693,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,11:103813371
rs11168936-<b>C</b>,"9 x 10-7","(subset analysis)",NR,'-,'-,'-,TUBA1C,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,12:49251457
rs73110464-<b>T</b>,"2 x 10-15","(subset analysis)",NR,'-,'-,'-,KRT8,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,12:52918828
rs3184504-<b>C</b>,"1 x 10-6","(subset analysis)",NR,'-,'-,'-,"ATXN2, SH2B3","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, squamous cell lung carcinoma, lung adenocarcinoma",'-,GCST003588,12:111446804
rs11571818-<b>C</b>,"5 x 10-10","(subset analysis)",NR,'-,'-,'-,BRCA2,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,13:32394673
rs11844632-<b>A</b>,"3 x 10-10","(subset analysis)",NR,'-,'-,'-,RAD51B,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,14:68559662
rs12601991-<b>T</b>,"7 x 10-28","(subset analysis)",NR,'-,'-,'-,HNF1B,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,17:37741642
rs4808075-<b>C</b>,"2 x 10-9","(subset analysis)",NR,'-,'-,'-,"USHBP1, BABAM1","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,19:17279482
rs11907546-<b>T</b>,"3 x 10-6","(subset analysis)",NR,'-,'-,'-,"ASIP, RPS2P1","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,20:34131991
rs141752671-<b>G</b>,"1 x 10-7","(subset analysis)",NR,'-,'-,'-,'-,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,11:103745837
rs11065979-<b>T</b>,"5 x 10-6","(subset analysis)",NR,'-,'-,'-,"BRAP, ATXN2-AS","Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,12:111621753
rs2300206-<b>C</b>,"6 x 10-6","(subset analysis)",NR,'-,'-,'-,RALY,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,20:34002002
rs56084662-<b>A</b>,"4 x 10-9","(subset analysis)",NR,'-,'-,'-,FRY,"Cancer (pleiotropy)","lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003588,13:32295727
rs1057941-<b>A</b>,"2 x 10-7",,NR,1.1,'-,[NR],GBAP1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,1:155216951
rs2974935-<b>T</b>,"2 x 10-7",,NR,1.1,'-,[NR],MTX1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,1:155212052
rs11119608-<b>T</b>,"1 x 10-7",,NR,1.1111112,'-,[NR],KCNH1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,1:210816167
rs75316749-<b>G</b>,"2 x 10-7",,NR,1.1,'-,[NR],"LINC01997, MECOM",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,3:169043635
rs115707823-<b>A</b>,"2 x 10-6",,NR,1.1,'-,[NR],"UBQLN1P1, MICC",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,6:30374976
rs115392158-<b>G</b>,"9 x 10-6",,NR,1.1,'-,[NR],"HLA-B, LINC02571",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,6:31347004
rs147527678-<b>C</b>,"5 x 10-7",,NR,1.1,'-,[NR],"MTCO3P1, HLA-DQB1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,6:32699696
rs4604234-<b>C</b>,"6 x 10-6",,NR,1.1,'-,[NR],"RPL17P25, RPSAP72",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,6:80398959
rs12349081-<b>A</b>,"6 x 10-6",,NR,1.1,'-,[NR],"MTAP, CDKN2A-DT",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,9:21951903
rs1011970-<b>T</b>,"2 x 10-7",,NR,1.1,'-,[NR],CDKN2B-AS1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,9:22062135
rs3184504-<b>C</b>,"2 x 10-6",,NR,1.1,'-,[NR],"ATXN2, SH2B3",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,12:111446804
rs11571833-<b>T</b>,"8 x 10-12",,NR,1.6,'-,[NR],BRCA2,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,13:32398489
rs12601991-<b>T</b>,"1 x 10-9",,NR,1.1,'-,[NR],HNF1B,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,17:37741642
rs4808075-<b>C</b>,"4 x 10-7",,NR,1.1,'-,[NR],"USHBP1, BABAM1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,19:17279482
rs11907546-<b>C</b>,"3 x 10-9",,NR,1.1111112,'-,[NR],"ASIP, RPS2P1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",'-,GCST003587,20:34131991
