"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs183497996-<b>?</b>,"2 x 10-8",,NR,'-,"2.689 unit increase",[1.75-3.63],LRRC4C,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,11:40961639
rs117763281-<b>?</b>,"2 x 10-8",,NR,'-,"1.7865 unit increase",[1.16-2.41],"ARL6IP1P3, RNU6-544P","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,11:80615243
rs17246395-<b>?</b>,"2 x 10-9",,NR,'-,"1.4772 unit increase",[1-1.96],MIR100HG,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,11:122116385
rs61738833-<b>?</b>,"8 x 10-9",,NR,'-,"2.0522 unit increase",[1.36-2.75],CS,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,12:56276015
rs61937726-<b>?</b>,"7 x 10-9",,NR,'-,"2.0721 unit increase",[1.37-2.77],KSR2,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,12:117769774
rs492553-<b>?</b>,"8 x 10-9",,NR,'-,"0.7834 unit increase",[0.52-1.05],POLR1D,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,13:27662838
rs117020886-<b>?</b>,"3 x 10-8",,NR,'-,"2.0669 unit increase",[1.34-2.8],GABRG3,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,15:26986304
rs184779992-<b>?</b>,"1 x 10-10",,NR,'-,"2.931 unit increase",[2.04-3.82],"LINC01197, LINC02852","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,15:94855803
rs540601893-<b>?</b>,"1 x 10-8",,NR,'-,"3.2093 unit increase",[2.11-4.31],"NOMO2, ABCC6P1","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,16:18568202
rs150899893-<b>?</b>,"3 x 10-8",,NR,'-,"2.1372 unit increase",[1.38-2.89],"WSCD1, NLRP1","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,17:5693405
rs72811298-<b>?</b>,"4 x 10-8",,NR,'-,"2.5983 unit increase",[1.67-3.53],MYOCD,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,17:12723297
rs76609685-<b>?</b>,"4 x 10-8",,NR,'-,"2.4127 unit increase",[1.55-3.28],COX10-AS1,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,17:13986792
rs117358906-<b>?</b>,"1 x 10-8",,NR,'-,"2.0003 unit increase",[1.32-2.68],TANC2,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,17:63361068
rs186204465-<b>?</b>,"1 x 10-10",,NR,'-,"3.3107 unit increase",[2.3-4.32],CEP112,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,17:65741640
rs575005923-<b>?</b>,"4 x 10-10",,NR,'-,"2.2146 unit increase",[1.52-2.91],"ERVK-28, ZNF254","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,19:27638181
rs192955819-<b>?</b>,"5 x 10-8",,NR,'-,"4.2186 unit increase",[2.7-5.73],"SIM2, CLDN14","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,21:36658279
rs111937104-<b>?</b>,"5 x 10-8",,NR,'-,"0.7293 unit decrease",[0.47-0.99],TOX,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,8:58984664
rs11592430-<b>?</b>,"4 x 10-8",,NR,'-,"0.5383 unit decrease",[0.35-0.73],CCDC3,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,10:13052866
rs116573968-<b>?</b>,"5 x 10-8",,NR,'-,"1.5249 unit decrease",[0.98-2.07],ANXA5,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,4:121669289
rs150929669-<b>?</b>,"3 x 10-8",,NR,'-,"1.7603 unit decrease",[1.14-2.38],GUCY1A1,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,4:155673757
rs1784414-<b>?</b>,"3 x 10-8",,NR,'-,"0.5013 unit decrease",[0.32-0.68],MMP20,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,11:102618458
rs181625218-<b>?</b>,"2 x 10-8",,NR,'-,"1.7689 unit decrease",[1.15-2.38],DACT1,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,14:58645018
rs4532987-<b>?</b>,"5 x 10-8",,NR,'-,"0.5853 unit decrease",[0.37-0.8],FAM21EP,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,10:50023544
rs78087962-<b>?</b>,"2 x 10-9",,NR,'-,"1.1865 unit decrease",[0.8-1.57],NUP93,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,16:56769113
rs78511804-<b>?</b>,"8 x 10-9",,NR,'-,"1.7996 unit decrease",[1.19-2.41],KIAA0586,"Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,14:58470734
rs9787488-<b>?</b>,"5 x 10-8",,NR,'-,"0.5305 unit decrease",[0.34-0.72],"RPL5P25, CCDC3","Alcohol consumption x experiences in childhood (felt loved by family member) interaction","wellbeing measurement, alcohol consumption measurement",'-,GCST90032654,10:13058269
rs115125730-<b>?</b>,"2 x 10-8",,NR,'-,"2.9686 unit increase",[1.94-4],MARCHF7,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,2:159723067
rs116708930-<b>?</b>,"5 x 10-9",,NR,'-,"3.1571 unit increase",[2.1-4.21],PLA2R1,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,2:160020658
rs115126995-<b>?</b>,"3 x 10-8",,NR,'-,"2.0207 unit increase",[1.31-2.73],"ITGA6, DLX2-DT","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,2:172162127
rs542449847-<b>?</b>,"4 x 10-9",,NR,'-,"3.0218 unit increase",[2.01-4.03],"DCK, MOB1B","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,4:71021220
rs28549240-<b>?</b>,"1 x 10-8",,NR,'-,"1.7951 unit increase",[1.18-2.41],HERC3,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,4:88597308
rs542533021-<b>?</b>,"1 x 10-8",,NR,'-,"2.2841 unit increase",[1.5-3.07],"RBM48P1, Y_RNA","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,4:126655946
rs34481291-<b>?</b>,"8 x 10-9",,NR,'-,"0.761 unit increase",[0.5-1.02],"INTU, Y_RNA","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,4:127440030
rs146081732-<b>?</b>,"3 x 10-8",,NR,'-,"2.1079 unit increase",[1.36-2.85],"LINC01060, ICE2P1","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,4:188398541
rs148104955-<b>?</b>,"2 x 10-8",,NR,'-,"2.6306 unit increase",[1.71-3.55],"SLCO6A1, LINC00492","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,5:102579586
rs147084289-<b>?</b>,"1 x 10-9",,NR,'-,"2.8942 unit increase",[1.96-3.83],"PCDHGA2, PCDHGB1, PCDHGC5, PCDHGB6, PCDHGA5, PCDHGA12, PCDHGA7, PCDHGB3, PCDHGB2, PCDHGA10, PCDHGC4, PCDHGC3, PCDHGB5, PCDHGB7, PCDHGA3, PCDHGA6, PCDHGA4, PCDHGA9, PCDHGA1, PCDHGB4, PCDHGA11, PCDHGA8","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,5:141509086
rs143738752-<b>?</b>,"4 x 10-9",,NR,'-,"3.4558 unit increase",[2.31-4.6],LINC01016,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,6:33889011
rs113905759-<b>?</b>,"4 x 10-8",,NR,'-,"2.0509 unit increase",[1.32-2.78],"DTX2P1-UPK3BP1-PMS2P11, POMZP3","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,7:76945589
rs138412709-<b>?</b>,"2 x 10-9",,NR,'-,"2.9509 unit increase",[1.99-3.91],DLGAP2,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,8:1669461
rs118114209-<b>?</b>,"2 x 10-8",,NR,'-,"2.2456 unit increase",[1.47-3.02],C8orf34,"Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,8:68555639
rs534525861-<b>?</b>,"2 x 10-8",,NR,'-,"2.5651 unit increase",[1.67-3.46],"RDH10, RDH10-AS1","Alcohol consumption x traumatic event in childhood (felt hated by family member) interaction","childhood trauma measurement, alcohol consumption measurement",'-,GCST90032655,8:73317933
rs116420771-<b>?</b>,"6 x 10-8",,NR,'-,'-,'-,LINC01320,"Testosterone levels x alcohol consumption (drinks per week) interaction","alcohol consumption measurement, testosterone measurement",'-,GCST011152,2:34220430
rs114191463-<b>?</b>,"7 x 10-8",,NR,'-,'-,'-,SLMAP,"Testosterone levels x alcohol consumption (drinks per week) interaction","alcohol consumption measurement, testosterone measurement",'-,GCST011152,3:57883372
rs2239017-<b>G</b>,"2 x 10-8",,0.4015,'-,"0.011839363 unit increase",[0.0077-0.016],CACNA1C,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,12:2180485
rs536112833-<b>A</b>,"2 x 10-8",,0.0013,'-,"0.22408608 unit increase",[0.15-0.3],RERGL,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,12:18214752
rs10783446-<b>C</b>,"6 x 10-12",,0.5338,'-,"0.014149228 unit decrease",[0.01-0.018],SLC4A8,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,12:51487941
rs61934664-<b>A</b>,"7 x 10-11",,0.495,'-,"0.013408667 unit decrease",[0.0094-0.0174],ACSS3,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,12:81214279
rs2274793-<b>T</b>,"8 x 10-10",,0.3264,'-,"0.013471862 unit decrease",[0.0092-0.0178],OTX2-AS1,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,14:56817250
rs2348072-<b>A</b>,"3 x 10-12",,0.7247,'-,"0.016113289 unit decrease",[0.012-0.021],"ARMH4, PSMA3-AS1","Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,14:58277034
rs28929474-<b>T</b>,"2 x 10-12",,0.0184,'-,"0.05428487 unit decrease",[0.039-0.069],SERPINA1,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,14:94378610
rs11160767-<b>A</b>,"2 x 10-8",,0.5908,'-,"0.011985002 unit decrease",[0.0078-0.0162],LINC00637,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,14:103850396
rs281296-<b>A</b>,"2 x 10-9",,0.3568,'-,"0.012968086 unit increase",[0.0087-0.0172],SEMA6D,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,15:47392813
rs72768626-<b>G</b>,"8 x 10-14",,0.0552,'-,"0.034006946 unit decrease",[0.025-0.043],TNRC6A,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:24681727
rs34836-<b>G</b>,"2 x 10-10",,0.4388,'-,"0.015736584 unit decrease",[0.011-0.021],CLN3,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:28483502
rs9932605-<b>G</b>,"3 x 10-10",,0.4829,'-,"0.013063563 unit decrease",[0.009-0.0171],PPP4C,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:30080727
rs1421085-<b>C</b>,"6 x 10-14",,0.4067,'-,"0.015630115 unit decrease",[0.012-0.02],FTO,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:53767042
rs56387295-<b>A</b>,"7 x 10-10",,0.1373,'-,"0.01855728 unit increase",[0.013-0.024],DHODH,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:72021437
rs1104608-<b>C</b>,"8 x 10-12",,0.4264,'-,"0.017191948 unit decrease",[0.012-0.022],ZFHX3,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:73878689
rs11117258-<b>G</b>,"5 x 10-8",,0.3062,'-,"0.014578905 unit increase",[0.0093-0.0198],GINS2,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,16:85686052
rs8067440-<b>A</b>,"2 x 10-8",,0.6193,'-,"0.01177361 unit increase",[0.0076-0.0159],NF1,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,17:31381137
rs9899069-<b>G</b>,"2 x 10-8",,0.1614,'-,"0.015609549 unit decrease",[0.01-0.021],FBXL20,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,17:39384519
rs1724429-<b>G</b>,"7 x 10-16",,0.2,'-,"0.024308164 unit decrease",[0.018-0.03],"RDM1P1, DND1P1","Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,17:45584654
rs7242858-<b>A</b>,"1 x 10-8",,0.1856,'-,"0.015081556 unit decrease",[0.0099-0.0203],"KC6, NPM1P1","Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,18:41721634
rs72926982-<b>A</b>,"5 x 10-9",,0.0759,'-,"0.02274412 unit decrease",[0.015-0.03],TCF4,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,18:55420753
rs973579-<b>G</b>,"8 x 10-19",,0.4895,'-,"0.018226894 unit increase",[0.014-0.022],RASIP1,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,19:48738719
rs6136465-<b>A</b>,"1 x 10-8",,0.3967,'-,"0.012194927 unit decrease",[0.008-0.0164],"DTD1-AS1, DTD1","Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,20:18678750
rs7275426-<b>T</b>,"2 x 10-8",,0.5731,'-,"0.013196155 unit decrease",[0.0086-0.0178],LINC00945,"Problematic alcohol use (MTAG)","alcohol use disorder measurement, alcohol consumption measurement",'-,GCST010544,21:33063313
