"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs71603396-<b>A</b>,"2 x 10-9",,0.139,1.92,'-,[1.55-2.37],LCORL,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,4:18010412
rs12686364-<b>G</b>,"6 x 10-9",,0.004,8.49,'-,[4.12-17.49],"H3P30, KHSRPP1","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,9:21670088
rs185373991-<b>A</b>,"3 x 10-8",,0.117,1.86,'-,[1.50-2.32],LCORL,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,4:17864241
rs72754495-<b>A</b>,"8 x 10-8",,0.007,7.23,'-,[3.51-14.90],CENPP,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,9:92613166
rs142604597-<b>T</b>,"1 x 10-7",,0.02,3.92,'-,[2.37-6.51],ESM1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,5:54981998
rs138712069-<b>T</b>,"1 x 10-7",,0.003,19.9,'-,[6.54-60.56],DCLK1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,13:35897512
rs181468389-<b>A</b>,"2 x 10-7",,0.005,9.09,'-,[3.97-20.78],"RPL27AP5, FAM169A","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,5:74917726
rs192388487-<b>G</b>,"2 x 10-7",,0.011,5.2,'-,[2.79-9.69],'-,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,5:42170776
rs148767741-<b>A</b>,"2 x 10-7",,0.002,23.41,'-,[7.08-77.38],TARDBPP1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,20:6230855
rs188556805-<b>C</b>,"2 x 10-7",,0.005,9.14,'-,[3.95-21.15],IFNAR2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,21:33224308
rs147833373-<b>T</b>,"4 x 10-7",,0.006,6.77,'-,[3.22-14.23],DCUN1D4,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,4:51845211
rs76247835-<b>C</b>,"4 x 10-7",,0.004,13.48,'-,[4.90-37.06],THRB,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,3:24465348
rs116043036-<b>G</b>,"5 x 10-7",,0.006,5.61,'-,[2.87-10.99],"ZKSCAN4, ZSCAN9","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,6:28237041
rs189720575-<b>A</b>,"6 x 10-7",,0.006,8.67,'-,[3.70-20.29],PTCSC2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,9:97787047
rs140781040-<b>T</b>,"7 x 10-7",,0.008,5.69,'-,[2.86-11.33],FAM155A,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,13:107661103
rs840781-<b>C</b>,"8 x 10-7",,0.019,3.74,'-,[2.21-6.33],"KRT18P33, VTRNA2-2P","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,2:65605243
rs150007688-<b>C</b>,"8 x 10-7",,0.013,4.38,'-,[2.43-7.91],GHR,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,5:42284854
rs185815317-<b>T</b>,"1 x 10-6",,0.004,8.34,'-,[3.55-19.59],"IL1RL2, FAM183DP","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,2:102241279
rs112233273-<b>A</b>,"1 x 10-6",,0.007,5.75,'-,[2.84-11.64],"ITLN2, ITLN1","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,1:160908636
rs188460661-<b>A</b>,"1 x 10-6",,0.008,4.63,'-,[2.50-8.59],NF1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,17:31366922
rs148176174-<b>T</b>,"1 x 10-6",,0.008,4.6,'-,[2.48-8.52],NF1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,17:31219525
rs72855171-<b>C</b>,"1 x 10-6",,0.053,2.07,'-,[1.54-2.79],BTBD9,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,6:38604737
rs191456353-<b>G</b>,"1 x 10-6",,0.004,11.97,'-,[4.35-32.95],PC,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,11:66872703
rs112697296-<b>T</b>,"2 x 10-6",,0.02,3.15,'-,[1.97-5.03],WWOX,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,16:79187571
rs118114607-<b>T</b>,"2 x 10-6",,0.007,7.55,'-,[3.31-17.23],"LINC02153, TMEM97P2","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,8:20944066
rs145369641-<b>T</b>,"2 x 10-6",,0.005,8.04,'-,[3.43-18.86],NBAS,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,2:15283365
rs187806138-<b>T</b>,"2 x 10-6",,0.025,3.11,'-,[1.95-4.96],CHCHD6,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,3:126934568
rs183710197-<b>C</b>,"2 x 10-6",,0.003,11.06,'-,[4.12-29.72],EZH2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,7:148869599
rs147852856-<b>G</b>,"2 x 10-6",,0.03,2.72,'-,[1.80-4.10],TMEM221,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,19:17445984
rs8079117-<b>A</b>,"2 x 10-6",,0.004,8.98,'-,[3.63-22.23],"MFSD6L, SPDYE4","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,17:8764431
rs3908804-<b>A</b>,"2 x 10-6",,0.042,2.11,'-,[1.55-2.88],"SLC22A2, SLC22A3","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,6:160282296
rs11810103-<b>A</b>,"2 x 10-6",,0.002,20.85,'-,[5.92-73.51],PLD5,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,1:242442926
rs17474439-<b>T</b>,"2 x 10-6",,0.045,2.2,'-,[1.59-3.05],'-,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,4:52228973
rs149365710-<b>A</b>,"2 x 10-6",,0.01,5.13,'-,[2.60-10.12],DLG2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,11:84335397
rs138592693-<b>T</b>,"2 x 10-6",,0.011,4.63,'-,[2.44-8.76],MTHFD2P6,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,5:42052863
rs117539856-<b>A</b>,"3 x 10-6",,0.005,7.98,'-,[3.34-19.03],MSANTD3-TMEFF1,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,9:100466630
rs147995154-<b>A</b>,"3 x 10-6",,0.008,6.07,'-,[2.85-12.92],DLG2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,11:84468604
rs146278598-<b>C</b>,"3 x 10-6",,0.013,4.95,'-,[2.53-9.67],"RNU6-1224P, RPS12P15","Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,8:102523877
rs186728352-<b>C</b>,"3 x 10-6",,0.011,5.09,'-,[2.57-10.08],RPS8P3,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,18:51837007
rs79484241-<b>C</b>,"3 x 10-6",,0.008,4.46,'-,[2.38-8.36],GALNTL6,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,4:172120479
rs147372168-<b>G</b>,"3 x 10-6",,0.01,4.17,'-,[2.29-7.60],GPD2,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,2:156497991
rs72995588-<b>A</b>,"4 x 10-6",,0.021,3.91,'-,[2.19-6.97],LRP11,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,6:149836209
rs12148012-<b>G</b>,"4 x 10-6",,0.128,1.62,'-,[1.32-1.99],NPAS3,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,14:33701036
rs117123031-<b>T</b>,"4 x 10-6",,0.019,4.38,'-,[2.33-8.21],COBL,"Familial squamous cell lung carcinoma","squamous cell lung carcinoma, family history of lung cancer",'-,GCST006088,7:51008206
rs4935904-<b>T</b>,"6 x 10-6",,0.129,1.45,'-,[1.23-1.70],TMEM218,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,11:125095237
rs139941554-<b>G</b>,"7 x 10-6",,0.003,8.54,'-,[3.36-21.74],RNU6-675P,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,2:126742031
rs151332832-<b>C</b>,"7 x 10-6",,0.012,3.58,'-,[2.05-6.25],TUB,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,11:8024858
rs144553904-<b>C</b>,"7 x 10-6",,0.005,3.89,'-,[2.15-7.05],Y_RNA,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,12:17787666
rs193123434-<b>A</b>,"8 x 10-6",,0.006,5.04,'-,[2.48-10.25],"RNY4, RN7SL569P","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,7:148926574
rs139235514-<b>C</b>,"9 x 10-6",,0.006,5.11,'-,[2.48-10.51],'-,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,4:111828356
rs148944993-<b>A</b>,"6 x 10-7",,0.009,4.51,'-,[2.50-8.15],LINC01891,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,2:234452501
rs17078110-<b>C</b>,"1 x 10-6",,0.01,3.9,'-,[2.24-6.76],SASH1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,6:148185476
rs191524990-<b>T</b>,"1 x 10-6",,0.004,6.4,'-,[3.00-13.64],C1D,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,2:68069083
rs35144233-<b>A</b>,"2 x 10-6",,0.024,2.42,'-,[1.69-3.48],LMCD1-AS1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:8012910
rs116036142-<b>T</b>,"2 x 10-6",,0.019,3.04,'-,[1.93-4.79],FOXP1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:71023449
rs116723905-<b>A</b>,"2 x 10-6",,0.01,3.69,'-,[2.16-6.30],LINC02261,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,4:27155920
rs13080016-<b>T</b>,"2 x 10-6",,0.056,1.73,'-,[1.38-2.16],UBE2E1-AS1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:23768883
rs145397878-<b>C</b>,"2 x 10-6",,0.005,5.81,'-,[2.80-12.09],NTM,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,11:132170004
rs143004982-<b>G</b>,"3 x 10-6",,0.014,2.83,'-,[1.83-4.38],AKR1B10,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,7:134534288
rs117634027-<b>T</b>,"1 x 10-7",,0.006,6.04,'-,[3.11-11.76],RNLS,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,10:88340394
rs117151283-<b>G</b>,"2 x 10-7",,0.027,2.24,'-,[1.66-3.04],ERICH6B,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,13:45539328
rs12761927-<b>G</b>,"3 x 10-6",,0.123,1.53,'-,[1.28-1.83],MALRD1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,10:19065315
rs149523908-<b>C</b>,"3 x 10-6",,0.009,4.54,'-,[2.40-8.59],NAALADL2,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:174493237
rs140702452-<b>T</b>,"4 x 10-6",,0.005,4,'-,[2.22-7.19],"Y_RNA, MIR3974","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,12:17685426
rs74969320-<b>A</b>,"4 x 10-6",,0.008,3.8,'-,[2.16-6.70],"TMEM250, LHX3","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,9:136137214
rs187256094-<b>T</b>,"4 x 10-6",,0.008,3.95,'-,[2.20-7.09],'-,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,7:81321138
rs11496368-<b>A</b>,"4 x 10-6",,0.131,1.48,'-,[1.25-1.76],"RN7SL151P, MTAP","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,9:21753193
rs138156272-<b>A</b>,"4 x 10-6",,0.019,2.68,'-,[1.76-4.08],TLDC2,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,20:36878388
rs181961151-<b>G</b>,"5 x 10-6",,0.009,3.06,'-,[1.90-4.95],"TIMM17BP1, LINC02378","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,12:17451289
rs116400211-<b>G</b>,"5 x 10-6",,0.011,2.75,'-,[1.78-4.25],'-,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,1:199511387
rs147146213-<b>A</b>,"5 x 10-6",,0.006,5.04,'-,[2.52-10.07],MTCO2P25,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,7:69305978
rs77427247-<b>A</b>,"5 x 10-6",,0.004,5.29,'-,[2.58-10.83],'-,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:144560457
rs186065237-<b>G</b>,"6 x 10-6",,0.006,5.52,'-,[2.64-11.54],"SATB1, TBC1D5","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:18387870
rs189451576-<b>A</b>,"6 x 10-6",,0.014,3,'-,[1.86-4.83],RPS3AP1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,21:20487416
rs9816551-<b>G</b>,"6 x 10-7",,0.494,1.34,'-,[1.20-1.51],LMCD1-AS1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:8292844
rs184697115-<b>G</b>,"1 x 10-6",,0.008,4.84,'-,[2.56-9.16],"RNA5SP178, FBXL7","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,5:16005668
rs62268951-<b>C</b>,"3 x 10-6",,0.026,2.21,'-,[1.58-3.09],ROBO2,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:76165047
rs114807680-<b>A</b>,"2 x 10-7",,0.019,2.71,'-,[1.87-3.95],EPHB1,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,3:135085649
rs79655816-<b>G</b>,"2 x 10-7",,0.008,3.47,'-,[2.17-5.54],LINC02392,"Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,12:90287370
rs61176212-<b>A</b>,"2 x 10-7",,0.007,5.3,'-,[2.82-9.96],"ESF1, TASP1","Familial lung adenocarcinoma","lung adenocarcinoma, family history of lung cancer",'-,GCST006087,20:13654465
rs17148028-<b>T</b>,"6 x 10-7",(EA),NR,0.48,'-,[0.36-0.64],DLG2,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,11:85156466
rs17603438-<b>A</b>,"7 x 10-7",(EA),NR,0.5,'-,[0.38-0.66],NWD2,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,4:37251628
rs214346-<b>A</b>,"6 x 10-7",(EA),NR,0.72,'-,[0.63-0.82],CAPZB,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,1:19355935
rs6569-<b>A</b>,"6 x 10-7",(EA),NR,0.72,'-,[0.63-0.82],UBAC1,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,9:135933271
rs10041935-<b>A</b>,"7 x 10-7",(EA),NR,0.73,'-,[0.65-0.83],LINC02225,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,5:57918990
rs10247578-<b>A</b>,"8 x 10-8",(EA),NR,1.38,'-,[1.23-1.55],'-,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,7:8919743
rs12875562-<b>T</b>,"4 x 10-8",(EA),NR,1.71,'-,[1.41-2.07],"LMO7DN, LINC00561","Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,13:75916747
rs17158233-<b>A</b>,"4 x 10-7",(EA),NR,3.68,'-,[2.23-6.09],LINC02645,"Lung adenocarcinoma (survival time) in never smokers","survival time, lung adenocarcinoma","smoking status measurement",GCST011177,10:2385649
rs13383928-<b>C</b>,"2 x 10-6",,0.04,'-,'-,'-,PTH2R,"Lung cancer (asbestos exposure interaction)","lung carcinoma, asbestos exposure measurement",'-,GCST001543,2:208713876
rs9635542-<b>G</b>,"4 x 10-6",,0.10,'-,'-,'-,'-,"Lung cancer (asbestos exposure interaction)","lung carcinoma, asbestos exposure measurement",'-,GCST001543,"Mapping not available"
rs4589502-<b>T</b>,"4 x 10-6",,'-,1.55,'-,[1.29-1.87],"LINC02206, SMAD6","Lung cancer (smoking interaction)","smoking status measurement, lung carcinoma",'-,GCST002392,15:66862731
rs1316298-<b>T</b>,"7 x 10-6",,'-,1.41,'-,[1.2-1.71],GNG2,"Lung cancer (smoking interaction)","smoking status measurement, lung carcinoma",'-,GCST002392,14:51899056
rs12201100-<b>G</b>,"1 x 10-7",,0.014,2.69,'-,[1.87-3.87],'-,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,6:141851652
rs189441863-<b>A</b>,"4 x 10-7",,0.009,3.02,'-,[1.96-4.64],SDR9C7,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,12:56927621
rs12964604-<b>C</b>,"7 x 10-7",,0.018,2.77,'-,[1.85-4.14],LINC01919,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,18:53635205
rs8040868-<b>C</b>,"4 x 10-13",,0.42,1.33,'-,[1.23-1.43],CHRNA3,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,15:78618839
rs35144233-<b>A</b>,"7 x 10-7",,0.024,1.97,'-,[1.50-2.57],LMCD1-AS1,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,3:8012910
12:57498220-<b>C</b>,"1 x 10-6",,0.01,2.86,'-,[1.87-4.38],'-,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,"Mapping not available"
rs11008347-<b>G</b>,"1 x 10-6",,0.128,1.35,'-,[1.20-1.53],MALRD1,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,10:19072094
rs192597222-<b>T</b>,"1 x 10-6",,0.003,7.73,'-,[3.36-17.77],"MSX2, HIGD1AP3","Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,5:174713048
rs115850253-<b>A</b>,"3 x 10-6",,0.014,3.67,'-,[2.13-6.32],"SYT12, C11orf86","Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,11:66980733
rs181968893-<b>A</b>,"4 x 10-6",,0.006,3.69,'-,[2.12-6.44],PCSK2,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,20:17398511
rs143843582-<b>T</b>,"4 x 10-6",,0.019,2.25,'-,[1.59-3.18],ADARB2,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,10:1313342
rs76358930-<b>T</b>,"4 x 10-6",,0.007,2.91,'-,[1.84-4.60],GPATCH2,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,1:217588949
rs184158217-<b>G</b>,"4 x 10-6",,0.004,5.19,'-,[2.57-10.51],LINC00703,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,10:4362212
rs184986150-<b>A</b>,"5 x 10-6",,0.005,3.4,'-,[2.01-5.74],LINC01519,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,10:85156391
rs117313366-<b>A</b>,"6 x 10-6",,0.082,1.37,'-,[1.19-1.57],"PM20D2, SRSF12","Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,6:89133984
rs75510837-<b>G</b>,"7 x 10-6",,0.025,1.88,'-,[1.43-2.48],KIAA0753,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,17:6624556
rs146776041-<b>G</b>,"8 x 10-6",,0.014,3.15,'-,[1.90-5.23],SNHG27,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,4:131748595
rs151332832-<b>C</b>,"8 x 10-6",,0.012,2.78,'-,[1.77-4.37],TUB,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,11:8024858
rs74053707-<b>C</b>,"8 x 10-6",,0.017,1.84,'-,[1.41-2.40],SYT9,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,11:7310177
rs117943988-<b>G</b>,"9 x 10-6",,0.025,1.68,'-,[1.33-2.11],'-,"Familial lung cancer","lung carcinoma, family history of lung cancer",'-,GCST006086,7:84692321
rs10911725-<b>?</b>,"5 x 10-6",,NR,4.7619047,'-,[2.38-9.09],"RNU7-183P, GS1-279B7.1","Lung cancer x radon exposure interaction (1df)","lung carcinoma, radon exposure measurement",'-,GCST006413,1:185426050
rs6891344-<b>?</b>,"3 x 10-6",,NR,3.91,'-,[2.18-6.99],'-,"Lung cancer x radon exposure interaction (1df)","lung carcinoma, radon exposure measurement",'-,GCST006413,5:123800962
rs11747272-<b>?</b>,"4 x 10-6",,NR,3.35,'-,[1.98-5.68],'-,"Lung cancer x radon exposure interaction (1df)","lung carcinoma, radon exposure measurement",'-,GCST006413,5:123844296
rs17143938-<b>T</b>,"6 x 10-7",(EA),NR,0.58,'-,[0.47-0.72],"CHCHD3P1, KRT8P37","Lung cancer (survival time) in never smokers","lung carcinoma, survival time","smoking status measurement",GCST011178,10:8528665
rs4978466-<b>A</b>,"5 x 10-7",(EA),NR,0.76,'-,[0.69-0.85],"SHOC1, RNU6-1013P","Lung cancer (survival time) in never smokers","lung carcinoma, survival time","smoking status measurement",GCST011178,9:111836768
rs2911600-<b>T</b>,"6 x 10-7",(EA),NR,2.02,'-,[1.53-2.66],"LINC01555, CTBS","Lung cancer (survival time) in never smokers","lung carcinoma, survival time","smoking status measurement",GCST011178,1:84604353
rs7822185-<b>A</b>,"6 x 10-7",(EA),NR,2.71,'-,[1.83-4.00],LINC00536,"Lung cancer (survival time) in never smokers","lung carcinoma, survival time","smoking status measurement",GCST011178,8:116287936
