"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs4241231-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"NDUFA10, HDAC4-AS1","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,2:239427401
rs61011046-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"U3, GPC1","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,2:240314985
rs11721322-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ITPR1,"Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,3:4789229
rs75715841-<b>?</b>,"8 x 10-11",,NR,'-,'-,'-,LINC01811,"Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,3:34538051
rs116310555-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"PROK2, GPR27","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,3:71765280
rs1279831-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"MSL2, PCCB","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,3:136214422
rs1372520-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,SNCA,"Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,4:89836354
rs10519447-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"SLC7A11-AS1, LINC00616","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,4:138104904
rs3857013-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,KLHL2,"Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,4:165211454
rs6882046-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,LINC00461,"Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,5:88673046
rs77338596-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,"RNU6-209P, LINC01938","Neuroticism conditioned on Townsend deprivation index (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027240,5:165089627
rs4237703-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,MICAL2,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,11:12125911
rs11038339-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,PRDM11,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,11:45170306
rs7107356-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,"MTCH2, AGBL2","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,11:47654618
rs636504-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,CNTN5,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,11:99624962
rs4482060-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,"TMPRSS5, DRD2","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,11:113487489
rs17828731-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,LINC02882,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:73941576
rs11611374-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,KCNC2,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:75103019
rs11107345-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"PLXNC1, RN7SKP263","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:94049359
rs3742021-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,MYO1H,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:109445312
rs7963464-<b>?</b>,"4 x 10-9",,NR,'-,'-,'-,TAOK3,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:118264924
rs12426547-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"LINC00934, HSPB8","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,12:119283231
rs9518710-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"FGF14-IT1, FGF14","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,13:102352617
rs2359239-<b>?</b>,"5 x 10-9",,NR,'-,'-,'-,PROX2,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,14:74860068
rs2714720-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,SNHG14,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,15:25152995
rs11633354-<b>?</b>,"4 x 10-10",,NR,'-,'-,'-,LINGO1,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,15:77740015
rs75989791-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,RBFOX1,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,16:6604354
rs7192713-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"RPS27P27, RNU4-58P","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,16:59416692
rs12938775-<b>?</b>,"7 x 10-12",,NR,'-,'-,'-,PAFAH1B1,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,17:2671527
rs34380567-<b>?</b>,"4 x 10-11",,NR,'-,'-,'-,NTN1,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,17:9060687
rs35354512-<b>?</b>,"1 x 10-12",,NR,'-,'-,'-,PLEKHM1,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,17:45438561
rs4969386-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,BAIAP2,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,17:81102976
rs62085690-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"ARIH2P1, RNU6-408P","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:28695212
rs4799949-<b>?</b>,"5 x 10-13",,NR,'-,'-,'-,"CELF4, MIR4318","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:37575947
rs28698732-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,DCC,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:52409437
rs4632195-<b>?</b>,"3 x 10-11",,NR,'-,'-,'-,DCC,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:53220378
rs1261093-<b>?</b>,"4 x 10-9",,NR,'-,'-,'-,TCF4,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:55253719
rs7506093-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"LINC01899, LINC01541","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,18:71685105
rs10423359-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"NOVA2, NANOS2","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,19:45922437
rs6077693-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"SNAP25-AS1, SNAP25","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,20:10226269
rs2427517-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"HAR1A, MIR124-3","Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,20:63125988
rs7292055-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ARVCF,"Neuroticism conditioned on highest math class (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027242,22:19987131
rs2279817-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,ARHGEF10L,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:17695363
rs28713190-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"DMAP1, OOSP1P1","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:44165666
rs10789249-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,GNG12-AS1,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:67905168
rs17131635-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"SAMD13, UOX","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:84370016
rs4652676-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,CACNA1E,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:181729557
rs9427672-<b>?</b>,"3 x 10-10",,NR,'-,'-,'-,"DENND1B, C1orf53","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,1:197785611
rs2717031-<b>?</b>,"4 x 10-11",,NR,'-,'-,'-,VRK2,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:57939333
rs1177308-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,C2orf74,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:61160119
rs6712700-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"LINC00309, PELI1","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:64146907
rs842361-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,TMEM163,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:134583270
rs6704667-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,ARHGAP15,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:143460452
rs2528595-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"PKP4, PKP4-AS1","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:158682262
rs6739830-<b>?</b>,"4 x 10-9",,NR,'-,'-,'-,MYOSLID,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:207217927
rs6726751-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"EPHA4, MIR4268","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,2:220775258
rs7611151-<b>?</b>,"7 x 10-9",,NR,'-,'-,'-,LINC01811,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,3:34533757
rs11921479-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,"NFYBP1, RNU6ATAC15P","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,3:110433712
rs3978501-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"MCUR1P2, LINC01326","Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,3:166395807
rs1372520-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,SNCA,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,4:89836354
rs6842049-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,SLC7A11-AS1,"Neuroticism conditioned on average household income before tax (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027243,4:138152781
rs10789249-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,GNG12-AS1,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:67905168
rs17131635-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"SAMD13, UOX","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:84370016
rs4652676-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,CACNA1E,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:181729557
rs9427672-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,"DENND1B, C1orf53","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:197785611
rs3002296-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,PTPN14,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:214382739
rs17569722-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"RNU6-1304P, ENAH","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:225695676
rs115246537-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ACTA1,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:229430665
rs34141057-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,LINC01819,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:43030406
rs2717031-<b>?</b>,"1 x 10-10",,NR,'-,'-,'-,VRK2,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:57939333
rs11685226-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"AHSA2P, C2orf74","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:61169992
rs71414660-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,VINAC1P,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:112454106
rs842349-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,TMEM163,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:134584882
rs6704667-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ARHGAP15,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:143460452
rs12620477-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"PCGEM1, SLC44A3P1","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:193142993
rs960379-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,MYOSLID,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:207223813
rs6726751-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"EPHA4, MIR4268","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:220775258
rs10202216-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,"NEU2, INPP5D","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:233046830
rs4241231-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"NDUFA10, HDAC4-AS1","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:239427401
rs6748055-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,"GPC1, U3","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,2:240323224
rs75715841-<b>?</b>,"8 x 10-11",,NR,'-,'-,'-,LINC01811,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,3:34538051
rs144965316-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,DOCK3,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,3:51143360
rs116310555-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"PROK2, GPR27","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,3:71765280
rs2221883-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"NFYBP1, RNU6ATAC15P","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,3:110529827
rs2279817-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ARHGEF10L,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:17695363
rs28713190-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,"DMAP1, OOSP1P1","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,1:44165666
rs983361-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,SNCA-AS1,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,4:89840793
rs2241848-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"LINC00616, SLC7A11-AS1","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,4:138089432
rs111639197-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,IPO11,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,5:62616499
rs6882046-<b>?</b>,"4 x 10-9",,NR,'-,'-,'-,LINC00461,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,5:88673046
rs72808038-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,"RNU6-209P, LINC01938","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,5:165066774
rs7743464-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,"GLRX3P2, TDGF1P4","Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,6:3961054
rs9465539-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,LNC-LBCS,"Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis)","neuroticism measurement",'-,GCST90027239,6:19823659
